TEXT|NAICS
PEANUT FARMING|111992
PEANUT FARMING|111992
AGAVE FARMING|111998
AGAVE FARMING|111998
ALFALFA SEED FARMING|111998
ALFALFA SEED FARMING|111998
ALL OTHER MISCELLANEOUS CROP FARMING|111998
ALL OTHER MISCELLANEOUS CROP FARMING|111998
ALOE FARMING|111998
ALOE FARMING|111998
AMARANTH FARMING|111998
AMARANTH FARMING|111998
BENTGRASS SEED FARMING|111998
BENTGRASS SEED FARMING|111998
BLUEGRASS-KENTUCKY SEED FARMING|111998
BLUEGRASS-KENTUCKY SEED FARMING|111998
CANNABIS, GROWN IN AN OPEN FIELD|111998
CANNABIS, GROWN IN AN OPEN FIELD|111998
CHICORY FARMING|111998
CHICORY FARMING|111998
CLOVER SEED FARMING|111998
CLOVER SEED FARMING|111998
CRIMSON CLOVES SEED FARMING|111998
CRIMSON CLOVES SEED FARMING|111998
FESCUE SEED FARMING|111998
FESCUE SEED FARMING|111998
GENERAL COMBINATION CROP FARMING (EXCEPT FRUIT AND NUT COMBINATIONS, OILSEED AND GRAIN, VEGETABLE)|111998
GENERAL COMBINATION CROP FARMING (EXCEPT FRUIT AND NUT COMBINATIONS, OILSEED AND GRAIN, VEGETABLE)|111998
GRASS SEED FARMING|111998
GRASS SEED FARMING|111998
GUAR FARMING|111998
GUAR FARMING|111998
HAY SEED FARMING|111998
HAY SEED FARMING|111998
HEMP, GROWN IN AN OPEN FIELD|111998
HEMP, GROWN IN AN OPEN FIELD|111998
HERB FARMING, OPEN FIELD|111998
HERB FARMING, OPEN FIELD|111998
HOP FARMING|111998
HOP FARMING|111998
JOJOBA FARMING|111998
JOJOBA FARMING|111998
KENAF FARMING|111998
KENAF FARMING|111998
MAPLE SAP CONCENTRATING (I.E., PRODUCING PURE MAPLE SYRUP IN THE FIELD)|111998
MAPLE SAP CONCENTRATING (I.E., PRODUCING PURE MAPLE SYRUP IN THE FIELD)|111998
MAPLE SAP GATHERING|111998
MAPLE SAP GATHERING|111998
MAPLE SYRUP (I.E., MAPLE SAP REDUCING)|111998
MAPLE SYRUP (I.E., MAPLE SAP REDUCING)|111998
MARIJUANA, GROWN IN AN OPEN FIELD|111998
MARIJUANA, GROWN IN AN OPEN FIELD|111998
MINT FARMING|111998
MINT FARMING|111998
ORCHARD GRASS SEED FARMING|111998
ORCHARD GRASS SEED FARMING|111998
RYEGRASS SEED FARMING|111998
RYEGRASS SEED FARMING|111998
SORGHUM SUDAN SEED FARMING|111998
SORGHUM SUDAN SEED FARMING|111998
SPICE FARMING|111998
SPICE FARMING|111998
SYRUP, PURE MAPLE (I.E., MAPLE SYRUP REDUCING)|111998
SYRUP, PURE MAPLE (I.E., MAPLE SYRUP REDUCING)|111998
TEA FARMING|111998
TEA FARMING|111998
BACKGROUNDING, CATTLE|112111
BACKGROUNDING, CATTLE|112111
BEEF CATTLE RANCHING AND FARMING|112111
BEEF CATTLE RANCHING AND FARMING|112111
BEEF CATTLE RANCHING OR FARMING|112111
BEEF CATTLE RANCHING OR FARMING|112111
CALF (E.G., FEEDER, STOCKER, VEAL) PRODUCTION|112111
CALF (E.G., FEEDER, STOCKER, VEAL) PRODUCTION|112111
CATTLE CONDITIONING OPERATIONS|112111
CATTLE CONDITIONING OPERATIONS|112111
CATTLE FARMING OR RANCHING|112111
CATTLE FARMING OR RANCHING|112111
DAIRY HEIFER REPLACEMENT PRODUCTION|112111
DAIRY HEIFER REPLACEMENT PRODUCTION|112111
FEEDER CALF PRODUCTION|112111
FEEDER CALF PRODUCTION|112111
STOCKER CALF PRODUCTION|112111
STOCKER CALF PRODUCTION|112111
VEAL CALF PRODUCTION|112111
VEAL CALF PRODUCTION|112111
BEEF CATTLE FEEDLOTS (EXCEPT STOCKYARDS FOR TRANSPORTATION)|112112
BEEF CATTLE FEEDLOTS (EXCEPT STOCKYARDS FOR TRANSPORTATION)|112112
CATTLE FEEDLOTS|112112
CATTLE FEEDLOTS|112112
CATTLE FEEDLOTS (EXCEPT STOCKYARDS FOR TRANSPORTATION)|112112
CATTLE FEEDLOTS (EXCEPT STOCKYARDS FOR TRANSPORTATION)|112112
FATTENING CATTLE|112112
FATTENING CATTLE|112112
FEED YARDS (EXCEPT STOCKYARDS FOR TRANSPORTATION), CATTLE|112112
FEED YARDS (EXCEPT STOCKYARDS FOR TRANSPORTATION), CATTLE|112112
FEEDLOTS (EXCEPT STOCKYARDS FOR TRANSPORTATION), CATTLE|112112
FEEDLOTS (EXCEPT STOCKYARDS FOR TRANSPORTATION), CATTLE|112112
DAIRY CATTLE AND MILK PRODUCTION|112120
DAIRY CATTLE AND MILK PRODUCTION|112120
DAIRY CATTLE FARMING|112120
DAIRY CATTLE FARMING|112120
MILK PRODUCTION, DAIRY CATTLE|112120
MILK PRODUCTION, DAIRY CATTLE|112120
MILKING DAIRY CATTLE|112120
MILKING DAIRY CATTLE|112120
DUAL-PURPOSE CATTLE RANCHING AND FARMING|112130
DUAL-PURPOSE CATTLE RANCHING AND FARMING|112130
FARROW-TO-FINISH OPERATIONS|112210
FARROW-TO-FINISH OPERATIONS|112210
FEEDER PIG FARMING|112210
FEEDER PIG FARMING|112210
FEEDLOTS (EXCEPT STOCKYARDS FOR TRANSPORTATION), HOG|112210
FEEDLOTS (EXCEPT STOCKYARDS FOR TRANSPORTATION), HOG|112210
HOG AND PIG (INCLUDING BREEDING, FARROWING, NURSERY, AND FINISHING ACTIVITIES) FARMING|112210
HOG AND PIG (INCLUDING BREEDING, FARROWING, NURSERY, AND FINISHING ACTIVITIES) FARMING|112210
HOG AND PIG FARMING|112210
HOG AND PIG FARMING|112210
HOG FEEDLOTS (EXCEPT STOCKYARDS FOR TRANSPORTATION)|112210
HOG FEEDLOTS (EXCEPT STOCKYARDS FOR TRANSPORTATION)|112210
PIG FARMING|112210
PIG FARMING|112210
SWINE FARMING|112210
SWINE FARMING|112210
WEANING PIG OPERATIONS|112210
WEANING PIG OPERATIONS|112210
CHICKEN EGG PRODUCTION|112310
CHICKEN EGG PRODUCTION|112310
CHICKEN EGGS (TABLE, HATCHING) PRODUCTION|112310
CHICKEN EGGS (TABLE, HATCHING) PRODUCTION|112310
CULL HEN PRODUCTION|112310
CULL HEN PRODUCTION|112310
EGG PRODUCTION, CHICKEN|112310
EGG PRODUCTION, CHICKEN|112310
EGGS, CHICKEN (TABLE, HATCHING) PRODUCTION|112310
EGGS, CHICKEN (TABLE, HATCHING) PRODUCTION|112310
LAYER-TYPE CHICKEN PRODUCTION|112310
LAYER-TYPE CHICKEN PRODUCTION|112310
STARTED PULLET PRODUCTION|112310
STARTED PULLET PRODUCTION|112310
BROILER CHICKEN PRODUCTION|112320
BROILER CHICKEN PRODUCTION|112320
BROILERS AND OTHER MEAT TYPE CHICKEN PRODUCTION|112320
BROILERS AND OTHER MEAT TYPE CHICKEN PRODUCTION|112320
CHICKEN PRODUCTION (EXCEPT EGG LAYING)|112320
CHICKEN PRODUCTION (EXCEPT EGG LAYING)|112320
CORNISH HEN PRODUCTION|112320
CORNISH HEN PRODUCTION|112320
FRYER CHICKEN PRODUCTION|112320
FRYER CHICKEN PRODUCTION|112320
ROASTER CHICKEN PRODUCTION|112320
ROASTER CHICKEN PRODUCTION|112320
EGG PRODUCTION, TURKEY|112330
EGG PRODUCTION, TURKEY|112330
TURKEY EGG PRODUCTION|112330
TURKEY EGG PRODUCTION|112330
TURKEY PRODUCTION|112330
TURKEY PRODUCTION|112330
CHICKEN HATCHERIES|112340
CHICKEN HATCHERIES|112340
EGG HATCHERIES, POULTRY|112340
EGG HATCHERIES, POULTRY|112340
HATCHERIES, POULTRY|112340
HATCHERIES, POULTRY|112340
POULTRY HATCHERIES|112340
POULTRY HATCHERIES|112340
TURKEY HATCHERIES|112340
TURKEY HATCHERIES|112340
CHUKAR PARTRIDGE PRODUCTION|112390
CHUKAR PARTRIDGE PRODUCTION|112390
DUCK PRODUCTION|112390
DUCK PRODUCTION|112390
EMU PRODUCTION|112390
EMU PRODUCTION|112390
GEESE PRODUCTION|112390
GEESE PRODUCTION|112390
HUNGARIAN PARTRIDGE PRODUCTION|112390
HUNGARIAN PARTRIDGE PRODUCTION|112390
OSTRICH PRODUCTION|112390
OSTRICH PRODUCTION|112390
OTHER POULTRY PRODUCTION|112390
OTHER POULTRY PRODUCTION|112390
PARTRIDGE PRODUCTION|112390
PARTRIDGE PRODUCTION|112390
PHEASANT PRODUCTION|112390
PHEASANT PRODUCTION|112390
QUAIL PRODUCTION|112390
QUAIL PRODUCTION|112390
RATITE PRODUCTION|112390
RATITE PRODUCTION|112390
DAIRY SHEEP FARMING|112410
DAIRY SHEEP FARMING|112410
FEEDLOTS (EXCEPT STOCKYARDS FOR TRANSPORTATION), LAMB|112410
FEEDLOTS (EXCEPT STOCKYARDS FOR TRANSPORTATION), LAMB|112410
LAMB FEEDLOTS (EXCEPT STOCKYARDS FOR TRANSPORTATION)|112410
LAMB FEEDLOTS (EXCEPT STOCKYARDS FOR TRANSPORTATION)|112410
MILKING DAIRY SHEEP|112410
MILKING DAIRY SHEEP|112410
SHEEP FARMING|112410
SHEEP FARMING|112410
SHEEP FARMING (E.G., MEAT, MILK, WOOL PRODUCTION)|112410
SHEEP FARMING (E.G., MEAT, MILK, WOOL PRODUCTION)|112410
ANGORA GOAT FARMING|112420
ANGORA GOAT FARMING|112420
DAIRY GOAT FARMING|112420
DAIRY GOAT FARMING|112420
GOAT FARMING|112420
GOAT FARMING|112420
GOAT FARMING (E.G., MEAT, MILK, MOHAIR PRODUCTION)|112420
GOAT FARMING (E.G., MEAT, MILK, MOHAIR PRODUCTION)|112420
MILKING DAIRY GOAT|112420
MILKING DAIRY GOAT|112420
MOHAIR FARMING|112420
MOHAIR FARMING|112420
BAITFISH PRODUCTION, FARM RAISING|112511
BAITFISH PRODUCTION, FARM RAISING|112511
CATFISH PRODUCTION, FARM RAISING|112511
CATFISH PRODUCTION, FARM RAISING|112511
FINFISH FARMING AND FISH HATCHERIES|112511
FINFISH FARMING AND FISH HATCHERIES|112511
FINFISH PRODUCTION, FARM RAISING|112511
FINFISH PRODUCTION, FARM RAISING|112511
FINFISH, HATCHERIES|112511
FINFISH, HATCHERIES|112511
FISH FARMS, FINFISH|112511
FISH FARMS, FINFISH|112511
GOLDFISH PRODUCTION, FARM RAISING|112511
GOLDFISH PRODUCTION, FARM RAISING|112511
HATCHERIES, FINFISH|112511
HATCHERIES, FINFISH|112511
HYBRID STRIPED BASS PRODUCTION|112511
HYBRID STRIPED BASS PRODUCTION|112511
MINNOW PRODUCTION, FARM RAISING|112511
MINNOW PRODUCTION, FARM RAISING|112511
ORNAMENTAL FISH PRODUCTION, FARM RAISING|112511
ORNAMENTAL FISH PRODUCTION, FARM RAISING|112511
TILAPIA PRODUCTION|112511
TILAPIA PRODUCTION|112511
TROPICAL FISH PRODUCTION, FARM RAISING|112511
TROPICAL FISH PRODUCTION, FARM RAISING|112511
TROUT PRODUCTION, FARM RAISING|112511
TROUT PRODUCTION, FARM RAISING|112511
CLAM PRODUCTION, FARM RAISING|112512
CLAM PRODUCTION, FARM RAISING|112512
CRAWFISH PRODUCTION, FARM RAISING|112512
CRAWFISH PRODUCTION, FARM RAISING|112512
CRUSTACEAN PRODUCTION, FARM RAISING|112512
CRUSTACEAN PRODUCTION, FARM RAISING|112512
CULTURED PEARL PRODUCTION, FARM RAISING|112512
CULTURED PEARL PRODUCTION, FARM RAISING|112512
FISH FARMS, SHELLFISH|112512
FISH FARMS, SHELLFISH|112512
HATCHERIES, SHELLFISH|112512
HATCHERIES, SHELLFISH|112512
MOLLUSK PRODUCTION, FARM RAISING|112512
MOLLUSK PRODUCTION, FARM RAISING|112512
MUSSEL PRODUCTION, FARM RAISING|112512
MUSSEL PRODUCTION, FARM RAISING|112512
OYSTER PRODUCTION, FARM RAISING|112512
OYSTER PRODUCTION, FARM RAISING|112512
SHELLFISH FARMING|112512
SHELLFISH FARMING|112512
SHELLFISH HATCHERIES|112512
SHELLFISH HATCHERIES|112512
SHRIMP PRODUCTION, FARM RAISING|112512
SHRIMP PRODUCTION, FARM RAISING|112512
ALGAE FARMING|112519
ALGAE FARMING|112519
ALLIGATOR PRODUCTION, FARM RAISING|112519
ALLIGATOR PRODUCTION, FARM RAISING|112519
ANIMAL AQUACULTURE (EXCEPT FINFISH, SHELLFISH)|112519
ANIMAL AQUACULTURE (EXCEPT FINFISH, SHELLFISH)|112519
FROG PRODUCTION, FARM RAISING|112519
FROG PRODUCTION, FARM RAISING|112519
OTHER AQUACULTURE|112519
OTHER AQUACULTURE|112519
PLANT AQUACULTURE|112519
PLANT AQUACULTURE|112519
SEA PLANT AGRICULTURE|112519
SEA PLANT AGRICULTURE|112519
SEAWEED FARMING|112519
SEAWEED FARMING|112519
TURTLE PRODUCTION, FARM RAISING|112519
TURTLE PRODUCTION, FARM RAISING|112519
APICULTURE|112910
APICULTURE|112910
BEE POLLEN COLLECTION|112910
BEE POLLEN COLLECTION|112910
BEE PRODUCTION (I.E., APICULTURE)|112910
BEE PRODUCTION (I.E., APICULTURE)|112910
BEESWAX PRODUCTION|112910
BEESWAX PRODUCTION|112910
HONEY BEE PRODUCTION|112910
HONEY BEE PRODUCTION|112910
PROPOLIS PRODUCTION, BEES|112910
PROPOLIS PRODUCTION, BEES|112910
QUEEN BEE PRODUCTION|112910
QUEEN BEE PRODUCTION|112910
ROYAL JELLY PRODUCTION, BEES|112910
ROYAL JELLY PRODUCTION, BEES|112910
BURRO PRODUCTION|112920
BURRO PRODUCTION|112920
DONKEY PRODUCTION|112920
DONKEY PRODUCTION|112920
HORSE (INCLUDING THOROUGHBREDS) PRODUCTION|112920
HORSE (INCLUDING THOROUGHBREDS) PRODUCTION|112920
HORSES AND OTHER EQUINE PRODUCTION|112920
HORSES AND OTHER EQUINE PRODUCTION|112920
MULE PRODUCTION|112920
MULE PRODUCTION|112920
PONY PRODUCTION|112920
PONY PRODUCTION|112920
CHINCHILLA PRODUCTION|112930
CHINCHILLA PRODUCTION|112930
FOX PRODUCTION|112930
FOX PRODUCTION|112930
FUR-BEARING ANIMAL AND RABBIT PRODUCTION|112930
FUR-BEARING ANIMAL AND RABBIT PRODUCTION|112930
FUR-BEARING ANIMAL PRODUCTION|112930
FUR-BEARING ANIMAL PRODUCTION|112930
MINK PRODUCTION|112930
MINK PRODUCTION|112930
RABBIT PRODUCTION|112930
RABBIT PRODUCTION|112930
ALL OTHER ANIMAL PRODUCTION|112990
ALL OTHER ANIMAL PRODUCTION|112990
ALPACA PRODUCTION|112990
ALPACA PRODUCTION|112990
AVIARIES (I.E., RAISING BIRDS FOR SALE)|112990
AVIARIES (I.E., RAISING BIRDS FOR SALE)|112990
BIRD PRODUCTION (E.G., CANARIES, LOVE BIRDS, PARAKEETS, PARROTS)|112990
BIRD PRODUCTION (E.G., CANARIES, LOVE BIRDS, PARAKEETS, PARROTS)|112990
BISON PRODUCTION|112990
BISON PRODUCTION|112990
BREEDING OF BUTTERFLIES|112990
BREEDING OF BUTTERFLIES|112990
BREEDING OF PETS (E.G., BIRDS, CATS, DOGS)|112990
BREEDING OF PETS (E.G., BIRDS, CATS, DOGS)|112990
BUFFALO PRODUCTION|112990
BUFFALO PRODUCTION|112990
CAT PRODUCTION|112990
CAT PRODUCTION|112990
COMBINATION LIVESTOCK FARMING (EXCEPT DAIRY, POULTRY)|112990
COMBINATION LIVESTOCK FARMING (EXCEPT DAIRY, POULTRY)|112990
COMPANION ANIMALS PRODUCTION (E.G., CATS, DOGS, PARAKEETS, PARROTS)|112990
COMPANION ANIMALS PRODUCTION (E.G., CATS, DOGS, PARAKEETS, PARROTS)|112990
CRICKET PRODUCTION|112990
CRICKET PRODUCTION|112990
DEER PRODUCTION|112990
DEER PRODUCTION|112990
DOG PRODUCTION|112990
DOG PRODUCTION|112990
EARTHWORM HATCHERIES|112990
EARTHWORM HATCHERIES|112990
ELK PRODUCTION|112990
ELK PRODUCTION|112990
GENERAL COMBINATION ANIMAL FARMING|112990
GENERAL COMBINATION ANIMAL FARMING|112990
KENNELS, BREEDING AND RAISING STOCK FOR SALE|112990
KENNELS, BREEDING AND RAISING STOCK FOR SALE|112990
LABORATORY ANIMAL PRODUCTION (E.G., GUINEA PIGS, MICE, RATS)|112990
LABORATORY ANIMAL PRODUCTION (E.G., GUINEA PIGS, MICE, RATS)|112990
LLAMA PRODUCTION|112990
LLAMA PRODUCTION|112990
RAISING SWANS, PEACOCKS, FLAMINGOS, OR OTHER ADORNMENT BIRDS|112990
RAISING SWANS, PEACOCKS, FLAMINGOS, OR OTHER ADORNMENT BIRDS|112990
RATTLESNAKE PRODUCTION|112990
RATTLESNAKE PRODUCTION|112990
WORM PRODUCTION|112990
WORM PRODUCTION|112990
TIMBER TRACT OPERATIONS|113110
TIMBER TRACT OPERATIONS|113110
AROMATIC WOOD GATHERING|113210
AROMATIC WOOD GATHERING|113210
BALSAM NEEDLES GATHERING|113210
BALSAM NEEDLES GATHERING|113210
BARK GATHERING|113210
BARK GATHERING|113210
CHERRY GUM, GATHERING|113210
CHERRY GUM, GATHERING|113210
CHESTNUT GUM, GATHERING|113210
CHESTNUT GUM, GATHERING|113210
FOREST NURSERIES AND GATHERING OF FOREST PRODUCTS|113210
FOREST NURSERIES AND GATHERING OF FOREST PRODUCTS|113210
FOREST NURSERIES FOR REFORESTATION, GROWING TREES|113210
FOREST NURSERIES FOR REFORESTATION, GROWING TREES|113210
GATHERING OF FOREST PRODUCTS (E.G., BARKS, GUMS, NEEDLES, SEEDS)|113210
GATHERING OF FOREST PRODUCTS (E.G., BARKS, GUMS, NEEDLES, SEEDS)|113210
GATHERING, EXTRACTING, AND SELLING TREE SEEDS|113210
GATHERING, EXTRACTING, AND SELLING TREE SEEDS|113210
GINSENG GATHERING|113210
GINSENG GATHERING|113210
GUM (I.E., FOREST PRODUCT) GATHERING|113210
GUM (I.E., FOREST PRODUCT) GATHERING|113210
HARVESTING BERRIES OR NUTS FROM NATIVE AND NON-CULTIVATED PLANTS|113210
HARVESTING BERRIES OR NUTS FROM NATIVE AND NON-CULTIVATED PLANTS|113210
HEMLOCK GUM GATHERING|113210
HEMLOCK GUM GATHERING|113210
HUCKLEBERRY GREENS, GATHERING OF|113210
HUCKLEBERRY GREENS, GATHERING OF|113210
MOSS GATHERING|113210
MOSS GATHERING|113210
NURSERIES FOR REFORESTATION GROWING TREES|113210
NURSERIES FOR REFORESTATION GROWING TREES|113210
PINE GUM EXTRACTING|113210
PINE GUM EXTRACTING|113210
SPANISH MOSS GATHERING|113210
SPANISH MOSS GATHERING|113210
SPHAGNUM MOSS GATHERING|113210
SPHAGNUM MOSS GATHERING|113210
SPRUCE GUM GATHERING|113210
SPRUCE GUM GATHERING|113210
TEABERRIES GATHERING|113210
TEABERRIES GATHERING|113210
TREE SEED EXTRACTING|113210
TREE SEED EXTRACTING|113210
TREE SEED GATHERING|113210
TREE SEED GATHERING|113210
TREE SEED GROWING FOR REFORESTATION|113210
TREE SEED GROWING FOR REFORESTATION|113210
TRUFFLES GATHERING|113210
TRUFFLES GATHERING|113210
CUTTING AND TRANSPORTING TIMBER|113310
CUTTING AND TRANSPORTING TIMBER|113310
CUTTING TIMBER|113310
CUTTING TIMBER|113310
LOG HARVESTING|113310
LOG HARVESTING|113310
LOGGING|113310
LOGGING|113310
PULPWOOD LOGGING CAMPS|113310
PULPWOOD LOGGING CAMPS|113310
RAILS, ROUGH WOOD, MANUFACTURING|113310
RAILS, ROUGH WOOD, MANUFACTURING|113310
STUMP REMOVING IN THE FIELD|113310
STUMP REMOVING IN THE FIELD|113310
TIMBER PILING|113310
TIMBER PILING|113310
TIMBER POLE CUTTING|113310
TIMBER POLE CUTTING|113310
TREE CHIPPING IN THE FIELD|113310
TREE CHIPPING IN THE FIELD|113310
WOOD CHIPPING IN THE FIELD|113310
WOOD CHIPPING IN THE FIELD|113310
ANCHOVY FISHING|114111
ANCHOVY FISHING|114111
BLUEFISH FISHING|114111
BLUEFISH FISHING|114111
COD CATCHING|114111
COD CATCHING|114111
COD FISHING|114111
COD FISHING|114111
CROAKER FISHING|114111
CROAKER FISHING|114111
DOLPHIN FISHING|114111
DOLPHIN FISHING|114111
EEL FISHING|114111
EEL FISHING|114111
FINFISH FISHING|114111
FINFISH FISHING|114111
FINFISH FISHING (E.G., FLOUNDER, SALMON, TROUT)|114111
FINFISH FISHING (E.G., FLOUNDER, SALMON, TROUT)|114111
FISHERIES, FINFISH|114111
FISHERIES, FINFISH|114111
FLOUNDER FISHING|114111
FLOUNDER FISHING|114111
GROUPER FISHING|114111
GROUPER FISHING|114111
HADDOCK FISHING|114111
HADDOCK FISHING|114111
HAKE FISHING|114111
HAKE FISHING|114111
HALIBUT FISHING|114111
HALIBUT FISHING|114111
HERRING FISHING|114111
HERRING FISHING|114111
LINGCOD FISHING|114111
LINGCOD FISHING|114111
MACKEREL FISHING|114111
MACKEREL FISHING|114111
MAHIMAHI FISHING|114111
MAHIMAHI FISHING|114111
MENHADEN FISHING|114111
MENHADEN FISHING|114111
MULLET FISHING|114111
MULLET FISHING|114111
PERCH FISHING|114111
PERCH FISHING|114111
PILCHARD FISHING|114111
PILCHARD FISHING|114111
POLLOCK FISHING|114111
POLLOCK FISHING|114111
PORGY FISHING|114111
PORGY FISHING|114111
RAY FISHING|114111
RAY FISHING|114111
ROCKFISH FISHING|114111
ROCKFISH FISHING|114111
SABLEFISH FISHING|114111
SABLEFISH FISHING|114111
SALMON FISHING|114111
SALMON FISHING|114111
SEA BASS FISHING|114111
SEA BASS FISHING|114111
SEA HERRING FISHING|114111
SEA HERRING FISHING|114111
SEA TROUT FISHING|114111
SEA TROUT FISHING|114111
SHARK FISHING|114111
SHARK FISHING|114111
SNAPPER FISHING|114111
SNAPPER FISHING|114111
SWORDFISH FISHING|114111
SWORDFISH FISHING|114111
TILEFISH FISHING|114111
TILEFISH FISHING|114111
TROUT FISHING|114111
TROUT FISHING|114111
TUNA FISHING|114111
TUNA FISHING|114111
WHITING FISHING|114111
WHITING FISHING|114111
CLAM DIGGING|114112
CLAM DIGGING|114112
CRABBING|114112
CRABBING|114112
CRAYFISH FISHING|114112
CRAYFISH FISHING|114112
FISHERIES, SHELLFISH|114112
FISHERIES, SHELLFISH|114112
LOBSTER FISHING|114112
LOBSTER FISHING|114112
MUSSEL FISHING|114112
MUSSEL FISHING|114112
OCTOPUS FISHING|114112
OCTOPUS FISHING|114112
OYSTER DREDGING|114112
OYSTER DREDGING|114112
SCALLOP FISHING|114112
SCALLOP FISHING|114112
SEA URCHIN FISHING|114112
SEA URCHIN FISHING|114112
SHELLFISH FISHING|114112
SHELLFISH FISHING|114112
SHELLFISH FISHING (E.G., CLAM, CRAB, OYSTER, SHRIMP)|114112
SHELLFISH FISHING (E.G., CLAM, CRAB, OYSTER, SHRIMP)|114112
SHRIMP FISHING|114112
SHRIMP FISHING|114112
SQUID FISHING|114112
SQUID FISHING|114112
FROG FISHING|114119
FROG FISHING|114119
OTHER MARINE FISHING|114119
OTHER MARINE FISHING|114119
SEAWEED GATHERING|114119
SEAWEED GATHERING|114119
SPONGE GATHERING|114119
SPONGE GATHERING|114119
TERRAPIN FISHING|114119
TERRAPIN FISHING|114119
TURTLE FISHING|114119
TURTLE FISHING|114119
ANIMAL TRAPPING, COMMERCIAL|114210
ANIMAL TRAPPING, COMMERCIAL|114210
FISHING PRESERVES|114210
FISHING PRESERVES|114210
GAME PRESERVES, COMMERCIAL|114210
GAME PRESERVES, COMMERCIAL|114210
GAME PROPAGATION|114210
GAME PROPAGATION|114210
GAME RETREATS|114210
GAME RETREATS|114210
HUNTING AND TRAPPING|114210
HUNTING AND TRAPPING|114210
HUNTING PRESERVES|114210
HUNTING PRESERVES|114210
COTTON GINNING|115111
COTTON GINNING|115111
GINNING COTTON|115111
GINNING COTTON|115111
AERIAL CROP DUSTING OR SPRAYING (I.E., USING SPECIALIZED OR DEDICATED AIRCRAFT)|115112
AERIAL CROP DUSTING OR SPRAYING (I.E., USING SPECIALIZED OR DEDICATED AIRCRAFT)|115112
BRACING OF ORCHARD TREES AND VINES|115112
BRACING OF ORCHARD TREES AND VINES|115112
CHEMICAL TREATMENT OF SOIL FOR CROPS|115112
CHEMICAL TREATMENT OF SOIL FOR CROPS|115112
CITRUS GROVE CULTIVATION SERVICES|115112
CITRUS GROVE CULTIVATION SERVICES|115112
CROP DUSTING|115112
CROP DUSTING|115112
CROP SPRAYING|115112
CROP SPRAYING|115112
CULTIVATION SERVICES|115112
CULTIVATION SERVICES|115112
DETASSELING CORN|115112
DETASSELING CORN|115112
DISEASE CONTROL FOR CROPS|115112
DISEASE CONTROL FOR CROPS|115112
DUSTING CROPS|115112
DUSTING CROPS|115112
ENTOMOLOGICAL SERVICE, AGRICULTURAL|115112
ENTOMOLOGICAL SERVICE, AGRICULTURAL|115112
FERTILIZER APPLICATION FOR CROPS|115112
FERTILIZER APPLICATION FOR CROPS|115112
HOEING|115112
HOEING|115112
INSECT CONTROL FOR CROPS|115112
INSECT CONTROL FOR CROPS|115112
ORCHARD CULTIVATION SERVICES (E.G., BRACING, PLANTING, PRUNING, REMOVAL, SPRAYING, SURGERY)|115112
ORCHARD CULTIVATION SERVICES (E.G., BRACING, PLANTING, PRUNING, REMOVAL, SPRAYING, SURGERY)|115112
PEST CONTROL SERVICES, AGRICULTURAL|115112
PEST CONTROL SERVICES, AGRICULTURAL|115112
PLANTING CROPS|115112
PLANTING CROPS|115112
PLOWING|115112
PLOWING|115112
POLLINATING|115112
POLLINATING|115112
PRUNING OF ORCHARD TREES AND VINES|115112
PRUNING OF ORCHARD TREES AND VINES|115112
SEED BED PREPARING|115112
SEED BED PREPARING|115112
SEEDING CROPS|115112
SEEDING CROPS|115112
SOIL PREPARATION, PLANTING, AND CULTIVATING|115112
SOIL PREPARATION, PLANTING, AND CULTIVATING|115112
SPRAYING CROPS|115112
SPRAYING CROPS|115112
SPREADING LIME FOR CROPS|115112
SPREADING LIME FOR CROPS|115112
SURGERY ON TREES AND VINES|115112
SURGERY ON TREES AND VINES|115112
THINNING OF CROPS, MECHANICAL AND CHEMICAL|115112
THINNING OF CROPS, MECHANICAL AND CHEMICAL|115112
TRANSPLANTING SERVICES|115112
TRANSPLANTING SERVICES|115112
VINEYARD CULTIVATION SERVICES|115112
VINEYARD CULTIVATION SERVICES|115112
WEED CONTROL SERVICES FOR CROPS|115112
WEED CONTROL SERVICES FOR CROPS|115112
BERRIES, MACHINE HARVESTING|115113
BERRIES, MACHINE HARVESTING|115113
CHOPPING AND SILO FILLING|115113
CHOPPING AND SILO FILLING|115113
COMBINING, AGRICULTURAL|115113
COMBINING, AGRICULTURAL|115113
COTTON, MACHINE HARVESTING|115113
COTTON, MACHINE HARVESTING|115113
CROP HARVESTING, PRIMARILY BY MACHINE|115113
CROP HARVESTING, PRIMARILY BY MACHINE|115113
FRUIT, MACHINE HARVESTING|115113
FRUIT, MACHINE HARVESTING|115113
GRAIN, MACHINE HARVESTING|115113
GRAIN, MACHINE HARVESTING|115113
HAY MOWING, RAKING, BALING, AND CHOPPING|115113
HAY MOWING, RAKING, BALING, AND CHOPPING|115113
NUTS, MACHINE HARVESTING|115113
NUTS, MACHINE HARVESTING|115113
PEANUT, MACHINE HARVESTING|115113
PEANUT, MACHINE HARVESTING|115113
SUGAR BEETS, MACHINE HARVESTING|115113
SUGAR BEETS, MACHINE HARVESTING|115113
SUGARCANE, MACHINE HARVESTING|115113
SUGARCANE, MACHINE HARVESTING|115113
THRESHING SERVICE|115113
THRESHING SERVICE|115113
VEGETABLES, MACHINE HARVESTING|115113
VEGETABLES, MACHINE HARVESTING|115113
ALMOND HULLING AND SHELLING|115114
ALMOND HULLING AND SHELLING|115114
